"gene","logFC","FDR","add_variable","time","data_name"
"SCO2008",0.37,0.0045,"DosdRvsM512",54,"osdr_2016"
"SCO2009",0.63,0.1,"DosdRvsM512",24,"osdr_2016"
"SCO2009",0.64,0.1,"DosdRvsM512",30,"osdr_2016"
"SCO2009",0.48,0.1,"DosdRvsM512",42,"osdr_2016"
"SCO2009",0.91,0.1,"DosdRvsM512",36,"osdr_2016"
"SCO2009",0.67,0.1,"DosdRvsM512",54,"osdr_2016"
"SCO2025",1.34,0.0496,"DosdRvsM512",24,"osdr_2016"
"SCO2025",2.19,0.0496,"DosdRvsM512",30,"osdr_2016"
"SCO2025",0.87,0.0496,"DosdRvsM512",42,"osdr_2016"
"SCO2025",1.51,0.0496,"DosdRvsM512",36,"osdr_2016"
"SCO2025",1.73,0.0496,"DosdRvsM512",54,"osdr_2016"
"SCO2026",1.17,0.0813,"DosdRvsM512",24,"osdr_2016"
"SCO2026",2.19,0.0813,"DosdRvsM512",30,"osdr_2016"
"SCO2026",0.73,0.0813,"DosdRvsM512",42,"osdr_2016"
"SCO2026",1.43,0.0813,"DosdRvsM512",36,"osdr_2016"
"SCO2026",1.63,0.0813,"DosdRvsM512",54,"osdr_2016"
"SCO2041",0.51,1.1979,"DosdRvsM512",24,"osdr_2016"
"SCO2041",0.84,1.1979,"DosdRvsM512",30,"osdr_2016"
"SCO2041",0.85,1.1979,"DosdRvsM512",42,"osdr_2016"
"SCO2041",0.64,1.1979,"DosdRvsM512",36,"osdr_2016"
"SCO2041",2.01,1.1979,"DosdRvsM512",54,"osdr_2016"
"SCO2078",0.38,8e-04,"DosdRvsM512",24,"osdr_2016"
"SCO2078",0.45,8e-04,"DosdRvsM512",30,"osdr_2016"
"SCO2078",0.52,8e-04,"DosdRvsM512",42,"osdr_2016"
"SCO2078",0.58,8e-04,"DosdRvsM512",36,"osdr_2016"
"SCO2078",0.34,8e-04,"DosdRvsM512",54,"osdr_2016"
"SCO2097",0.45,0.2366,"DosdRvsM512",24,"osdr_2016"
"SCO2097",0.76,0.2366,"DosdRvsM512",30,"osdr_2016"
"SCO2097",0.87,0.2366,"DosdRvsM512",42,"osdr_2016"
"SCO2097",0.72,0.2366,"DosdRvsM512",36,"osdr_2016"
"SCO2097",0.77,0.2366,"DosdRvsM512",54,"osdr_2016"
"SCO2113",1.63,0.007,"DosdRvsM512",24,"osdr_2016"
"SCO2113",1.41,0.007,"DosdRvsM512",30,"osdr_2016"
"SCO2113",0.76,0.007,"DosdRvsM512",42,"osdr_2016"
"SCO2113",3.31,0.007,"DosdRvsM512",36,"osdr_2016"
"SCO2113",1.5,0.007,"DosdRvsM512",54,"osdr_2016"
"SCO2141",0.45,0.9741,"DosdRvsM512",24,"osdr_2016"
"SCO2141",0.77,0.9741,"DosdRvsM512",30,"osdr_2016"
"SCO2141",1,0.9741,"DosdRvsM512",42,"osdr_2016"
"SCO2141",1.15,0.9741,"DosdRvsM512",36,"osdr_2016"
"SCO2141",1.44,0.9741,"DosdRvsM512",54,"osdr_2016"
"SCO2153",0.83,0.0995,"DosdRvsM512",24,"osdr_2016"
"SCO2153",2.11,0.0995,"DosdRvsM512",30,"osdr_2016"
"SCO2153",1.21,0.0995,"DosdRvsM512",42,"osdr_2016"
"SCO2153",1.11,0.0995,"DosdRvsM512",36,"osdr_2016"
"SCO2153",1.8,0.0995,"DosdRvsM512",54,"osdr_2016"
"SCO2161",0.48,0.0083,"DosdRvsM512",24,"osdr_2016"
"SCO2161",0.42,0.0083,"DosdRvsM512",30,"osdr_2016"
"SCO2161",0.6,0.0083,"DosdRvsM512",42,"osdr_2016"
"SCO2161",0.62,0.0083,"DosdRvsM512",36,"osdr_2016"
"SCO2161",0.35,0.0083,"DosdRvsM512",54,"osdr_2016"
"SCO2167",0.45,0.6207,"DosdRvsM512",24,"osdr_2016"
"SCO2167",0.74,0.6207,"DosdRvsM512",30,"osdr_2016"
"SCO2167",0.96,0.6207,"DosdRvsM512",42,"osdr_2016"
"SCO2167",0.82,0.6207,"DosdRvsM512",36,"osdr_2016"
"SCO2167",0.9,0.6207,"DosdRvsM512",54,"osdr_2016"
"SCO2172",0.5,0.0322,"DosdRvsM512",24,"osdr_2016"
"SCO2172",0.47,0.0322,"DosdRvsM512",30,"osdr_2016"
"SCO2172",0.74,0.0322,"DosdRvsM512",42,"osdr_2016"
"SCO2172",0.74,0.0322,"DosdRvsM512",36,"osdr_2016"
"SCO2172",0.58,0.0322,"DosdRvsM512",54,"osdr_2016"
"SCO2195",0.78,0.1804,"DosdRvsM512",24,"osdr_2016"
"SCO2195",0.6,0.1804,"DosdRvsM512",30,"osdr_2016"
"SCO2195",0.42,0.1804,"DosdRvsM512",42,"osdr_2016"
"SCO2195",1.2,0.1804,"DosdRvsM512",36,"osdr_2016"
"SCO2195",0.58,0.1804,"DosdRvsM512",54,"osdr_2016"
"SCO2199",0.45,0.8615,"DosdRvsM512",24,"osdr_2016"
"SCO2199",1.71,0.8615,"DosdRvsM512",30,"osdr_2016"
"SCO2199",0.72,0.8615,"DosdRvsM512",42,"osdr_2016"
"SCO2199",0.98,0.8615,"DosdRvsM512",36,"osdr_2016"
"SCO2199",1.47,0.8615,"DosdRvsM512",54,"osdr_2016"
"SCO2207",0.37,0.0069,"DosdRvsM512",24,"osdr_2016"
"SCO2207",0.46,0.0069,"DosdRvsM512",30,"osdr_2016"
"SCO2207",0.57,0.0069,"DosdRvsM512",42,"osdr_2016"
"SCO2207",0.73,0.0069,"DosdRvsM512",36,"osdr_2016"
"SCO2207",0.43,0.0069,"DosdRvsM512",54,"osdr_2016"
"SCO2209",0.48,0.4695,"DosdRvsM512",24,"osdr_2016"
"SCO2209",1.08,0.4695,"DosdRvsM512",30,"osdr_2016"
"SCO2209",0.81,0.4695,"DosdRvsM512",42,"osdr_2016"
"SCO2209",0.84,0.4695,"DosdRvsM512",36,"osdr_2016"
"SCO2209",0.94,0.4695,"DosdRvsM512",54,"osdr_2016"
"SCO2210",2.82,5e-04,"DosdRvsM512",24,"osdr_2016"
"SCO2210",1.5,5e-04,"DosdRvsM512",30,"osdr_2016"
"SCO2210",0.43,5e-04,"DosdRvsM512",42,"osdr_2016"
"SCO2210",3.55,5e-04,"DosdRvsM512",36,"osdr_2016"
"SCO2210",1.93,5e-04,"DosdRvsM512",54,"osdr_2016"
"SCO2211",2.51,9e-04,"DosdRvsM512",24,"osdr_2016"
"SCO2211",1.38,9e-04,"DosdRvsM512",30,"osdr_2016"
"SCO2211",0.83,9e-04,"DosdRvsM512",42,"osdr_2016"
"SCO2211",2.88,9e-04,"DosdRvsM512",36,"osdr_2016"
"SCO2211",1.68,9e-04,"DosdRvsM512",54,"osdr_2016"
"SCO2212",0.36,0,"DosdRvsM512",24,"osdr_2016"
"SCO2212",0.22,0,"DosdRvsM512",30,"osdr_2016"
"SCO2212",0.41,0,"DosdRvsM512",42,"osdr_2016"
"SCO2212",0.54,0,"DosdRvsM512",36,"osdr_2016"
"SCO2212",0.28,0,"DosdRvsM512",54,"osdr_2016"
"SCO2213",0.45,0.0193,"DosdRvsM512",24,"osdr_2016"
"SCO2213",0.41,0.0193,"DosdRvsM512",30,"osdr_2016"
"SCO2213",0.76,0.0193,"DosdRvsM512",42,"osdr_2016"
"SCO2213",0.52,0.0193,"DosdRvsM512",36,"osdr_2016"
"SCO2213",0.62,0.0193,"DosdRvsM512",54,"osdr_2016"
"SCO2217",0.52,0,"DosdRvsM512",24,"osdr_2016"
"SCO2217",0.32,0,"DosdRvsM512",30,"osdr_2016"
"SCO2217",0.42,0,"DosdRvsM512",42,"osdr_2016"
"SCO2217",0.87,0,"DosdRvsM512",36,"osdr_2016"
"SCO2217",0.28,0,"DosdRvsM512",54,"osdr_2016"
"SCO2247",0.39,0.5545,"DosdRvsM512",24,"osdr_2016"
"SCO2247",0.8,0.5545,"DosdRvsM512",30,"osdr_2016"
"SCO2247",1.03,0.5545,"DosdRvsM512",42,"osdr_2016"
"SCO2247",0.77,0.5545,"DosdRvsM512",36,"osdr_2016"
"SCO2247",0.87,0.5545,"DosdRvsM512",54,"osdr_2016"
"SCO2260",0.4,0.5184,"DosdRvsM512",24,"osdr_2016"
"SCO2260",1.19,0.5184,"DosdRvsM512",30,"osdr_2016"
"SCO2260",0.76,0.5184,"DosdRvsM512",42,"osdr_2016"
"SCO2260",0.78,0.5184,"DosdRvsM512",36,"osdr_2016"
"SCO2260",1.2,0.5184,"DosdRvsM512",54,"osdr_2016"
"SCO2261",0.48,0.0119,"DosdRvsM512",24,"osdr_2016"
"SCO2261",2.17,0.0119,"DosdRvsM512",30,"osdr_2016"
"SCO2261",0.63,0.0119,"DosdRvsM512",42,"osdr_2016"
"SCO2261",0.79,0.0119,"DosdRvsM512",36,"osdr_2016"
"SCO2261",3.61,0.0119,"DosdRvsM512",54,"osdr_2016"
"SCO2288",1.33,0.0054,"DosdRvsM512",24,"osdr_2016"
"SCO2288",2.01,0.0054,"DosdRvsM512",30,"osdr_2016"
"SCO2288",1.28,0.0054,"DosdRvsM512",42,"osdr_2016"
"SCO2288",1.94,0.0054,"DosdRvsM512",36,"osdr_2016"
"SCO2288",1.82,0.0054,"DosdRvsM512",54,"osdr_2016"
"SCO2314",0.47,1.0254,"DosdRvsM512",24,"osdr_2016"
"SCO2314",1.1,1.0254,"DosdRvsM512",30,"osdr_2016"
"SCO2314",1.04,1.0254,"DosdRvsM512",42,"osdr_2016"
"SCO2314",0.91,1.0254,"DosdRvsM512",36,"osdr_2016"
"SCO2314",0.93,1.0254,"DosdRvsM512",54,"osdr_2016"
"SCO2354",0.43,0.4699,"DosdRvsM512",24,"osdr_2016"
"SCO2354",1.36,0.4699,"DosdRvsM512",30,"osdr_2016"
"SCO2354",0.86,0.4699,"DosdRvsM512",42,"osdr_2016"
"SCO2354",0.83,0.4699,"DosdRvsM512",36,"osdr_2016"
"SCO2354",1.2,0.4699,"DosdRvsM512",54,"osdr_2016"
"SCO2357",0.48,0.1167,"DosdRvsM512",24,"osdr_2016"
"SCO2357",0.6,0.1167,"DosdRvsM512",30,"osdr_2016"
"SCO2357",0.86,0.1167,"DosdRvsM512",42,"osdr_2016"
"SCO2357",0.71,0.1167,"DosdRvsM512",36,"osdr_2016"
"SCO2357",0.54,0.1167,"DosdRvsM512",54,"osdr_2016"
"SCO2367",0.49,0.1191,"DosdRvsM512",24,"osdr_2016"
"SCO2367",0.62,0.1191,"DosdRvsM512",30,"osdr_2016"
"SCO2367",0.7,0.1191,"DosdRvsM512",42,"osdr_2016"
"SCO2367",0.86,0.1191,"DosdRvsM512",36,"osdr_2016"
"SCO2367",0.58,0.1191,"DosdRvsM512",54,"osdr_2016"
"SCO2368",0.48,0.1381,"DosdRvsM512",24,"osdr_2016"
"SCO2368",0.6,0.1381,"DosdRvsM512",30,"osdr_2016"
"SCO2368",0.78,0.1381,"DosdRvsM512",42,"osdr_2016"
"SCO2368",0.83,0.1381,"DosdRvsM512",36,"osdr_2016"
"SCO2368",0.62,0.1381,"DosdRvsM512",54,"osdr_2016"
"SCO2389",0.49,0.0665,"DosdRvsM512",24,"osdr_2016"
"SCO2389",0.83,0.0665,"DosdRvsM512",30,"osdr_2016"
"SCO2389",0.58,0.0665,"DosdRvsM512",42,"osdr_2016"
"SCO2389",0.71,0.0665,"DosdRvsM512",36,"osdr_2016"
"SCO2389",0.47,0.0665,"DosdRvsM512",54,"osdr_2016"
"SCO2447",0.5,0.7015,"DosdRvsM512",24,"osdr_2016"
"SCO2447",0.88,0.7015,"DosdRvsM512",30,"osdr_2016"
"SCO2447",1.18,0.7015,"DosdRvsM512",42,"osdr_2016"
"SCO2447",0.67,0.7015,"DosdRvsM512",36,"osdr_2016"
"SCO2447",0.86,0.7015,"DosdRvsM512",54,"osdr_2016"
"SCO2451",1.48,9e-04,"DosdRvsM512",24,"osdr_2016"
"SCO2451",2.7,9e-04,"DosdRvsM512",30,"osdr_2016"
"SCO2451",1.36,9e-04,"DosdRvsM512",42,"osdr_2016"
"SCO2451",1.78,9e-04,"DosdRvsM512",36,"osdr_2016"
"SCO2451",2.29,9e-04,"DosdRvsM512",54,"osdr_2016"
"SCO2478",3.11,0.0162,"DosdRvsM512",24,"osdr_2016"
"SCO2478",1.22,0.0162,"DosdRvsM512",30,"osdr_2016"
"SCO2478",1.29,0.0162,"DosdRvsM512",42,"osdr_2016"
"SCO2478",1.95,0.0162,"DosdRvsM512",36,"osdr_2016"
"SCO2478",1,0.0162,"DosdRvsM512",54,"osdr_2016"
"SCO2486",2,0.0013,"DosdRvsM512",24,"osdr_2016"
"SCO2486",1.32,0.0013,"DosdRvsM512",30,"osdr_2016"
"SCO2486",0.66,0.0013,"DosdRvsM512",42,"osdr_2016"
"SCO2486",2.48,0.0013,"DosdRvsM512",36,"osdr_2016"
"SCO2486",1.71,0.0013,"DosdRvsM512",54,"osdr_2016"
"SCO2487",2.27,7e-04,"DosdRvsM512",24,"osdr_2016"
"SCO2487",1.07,7e-04,"DosdRvsM512",30,"osdr_2016"
"SCO2487",0.47,7e-04,"DosdRvsM512",42,"osdr_2016"
"SCO2487",3.64,7e-04,"DosdRvsM512",36,"osdr_2016"
"SCO2487",1.67,7e-04,"DosdRvsM512",54,"osdr_2016"
"SCO2488",1.63,3e-04,"DosdRvsM512",24,"osdr_2016"
"SCO2488",2.18,3e-04,"DosdRvsM512",30,"osdr_2016"
"SCO2488",0.67,3e-04,"DosdRvsM512",42,"osdr_2016"
"SCO2488",3.25,3e-04,"DosdRvsM512",36,"osdr_2016"
"SCO2488",2.45,3e-04,"DosdRvsM512",54,"osdr_2016"
"SCO2489",1.36,0.0376,"DosdRvsM512",24,"osdr_2016"
"SCO2489",0.76,0.0376,"DosdRvsM512",30,"osdr_2016"
"SCO2489",0.63,0.0376,"DosdRvsM512",42,"osdr_2016"
"SCO2489",2.31,0.0376,"DosdRvsM512",36,"osdr_2016"
"SCO2489",1.08,0.0376,"DosdRvsM512",54,"osdr_2016"
"SCO2504",0.56,0.0341,"DosdRvsM512",24,"osdr_2016"
"SCO2504",0.43,0.0341,"DosdRvsM512",30,"osdr_2016"
"SCO2504",0.74,0.0341,"DosdRvsM512",42,"osdr_2016"
"SCO2504",0.74,0.0341,"DosdRvsM512",36,"osdr_2016"
"SCO2504",0.45,0.0341,"DosdRvsM512",54,"osdr_2016"
"SCO2505",0.14,0,"DosdRvsM512",24,"osdr_2016"
"SCO2505",0.13,0,"DosdRvsM512",30,"osdr_2016"
"SCO2505",0.76,0,"DosdRvsM512",42,"osdr_2016"
"SCO2505",0.12,0,"DosdRvsM512",36,"osdr_2016"
"SCO2505",0.13,0,"DosdRvsM512",54,"osdr_2016"
"SCO2506",0.22,3e-04,"DosdRvsM512",24,"osdr_2016"
"SCO2506",0.25,3e-04,"DosdRvsM512",30,"osdr_2016"
"SCO2506",0.78,3e-04,"DosdRvsM512",42,"osdr_2016"
"SCO2506",0.3,3e-04,"DosdRvsM512",36,"osdr_2016"
"SCO2506",0.24,3e-04,"DosdRvsM512",54,"osdr_2016"
"SCO2507",0.32,0.0029,"DosdRvsM512",24,"osdr_2016"
"SCO2507",0.29,0.0029,"DosdRvsM512",30,"osdr_2016"
"SCO2507",0.92,0.0029,"DosdRvsM512",42,"osdr_2016"
"SCO2507",0.33,0.0029,"DosdRvsM512",36,"osdr_2016"
"SCO2507",0.27,0.0029,"DosdRvsM512",54,"osdr_2016"
"SCO2512",0.62,0.0767,"DosdRvsM512",24,"osdr_2016"
"SCO2512",0.53,0.0767,"DosdRvsM512",30,"osdr_2016"
"SCO2512",1.07,0.0767,"DosdRvsM512",42,"osdr_2016"
"SCO2512",0.53,0.0767,"DosdRvsM512",36,"osdr_2016"
"SCO2512",0.41,0.0767,"DosdRvsM512",54,"osdr_2016"
"SCO2513",0.4,0.0176,"DosdRvsM512",24,"osdr_2016"
"SCO2513",0.34,0.0176,"DosdRvsM512",30,"osdr_2016"
"SCO2513",0.93,0.0176,"DosdRvsM512",42,"osdr_2016"
"SCO2513",0.51,0.0176,"DosdRvsM512",36,"osdr_2016"
"SCO2513",0.44,0.0176,"DosdRvsM512",54,"osdr_2016"
"SCO2514",0.51,0.0037,"DosdRvsM512",24,"osdr_2016"
"SCO2514",0.22,0.0037,"DosdRvsM512",30,"osdr_2016"
"SCO2514",0.8,0.0037,"DosdRvsM512",42,"osdr_2016"
"SCO2514",0.5,0.0037,"DosdRvsM512",36,"osdr_2016"
"SCO2514",0.31,0.0037,"DosdRvsM512",54,"osdr_2016"
"SCO2550",0.46,0.7674,"DosdRvsM512",24,"osdr_2016"
"SCO2550",1.03,0.7674,"DosdRvsM512",30,"osdr_2016"
"SCO2550",0.94,0.7674,"DosdRvsM512",42,"osdr_2016"
"SCO2550",0.89,0.7674,"DosdRvsM512",36,"osdr_2016"
"SCO2550",0.96,0.7674,"DosdRvsM512",54,"osdr_2016"
"SCO2554",0.5,0.3948,"DosdRvsM512",24,"osdr_2016"
"SCO2554",0.67,0.3948,"DosdRvsM512",30,"osdr_2016"
"SCO2554",0.87,0.3948,"DosdRvsM512",42,"osdr_2016"
"SCO2554",0.78,0.3948,"DosdRvsM512",36,"osdr_2016"
"SCO2554",0.76,0.3948,"DosdRvsM512",54,"osdr_2016"
"SCO2555",0.47,0.1445,"DosdRvsM512",24,"osdr_2016"
"SCO2555",0.7,0.1445,"DosdRvsM512",30,"osdr_2016"
"SCO2555",0.72,0.1445,"DosdRvsM512",42,"osdr_2016"
"SCO2555",0.67,0.1445,"DosdRvsM512",36,"osdr_2016"
"SCO2555",0.77,0.1445,"DosdRvsM512",54,"osdr_2016"
"SCO2573",0.44,0.0245,"DosdRvsM512",24,"osdr_2016"
"SCO2573",0.53,0.0245,"DosdRvsM512",30,"osdr_2016"
"SCO2573",0.68,0.0245,"DosdRvsM512",42,"osdr_2016"
"SCO2573",0.79,0.0245,"DosdRvsM512",36,"osdr_2016"
"SCO2573",0.53,0.0245,"DosdRvsM512",54,"osdr_2016"
"SCO2574",0.4,0.0017,"DosdRvsM512",24,"osdr_2016"
"SCO2574",0.41,0.0017,"DosdRvsM512",30,"osdr_2016"
"SCO2574",0.41,0.0017,"DosdRvsM512",42,"osdr_2016"
"SCO2574",0.71,0.0017,"DosdRvsM512",36,"osdr_2016"
"SCO2574",0.44,0.0017,"DosdRvsM512",54,"osdr_2016"
"SCO2580",0.31,0.0192,"DosdRvsM512",24,"osdr_2016"
"SCO2580",0.46,0.0192,"DosdRvsM512",30,"osdr_2016"
"SCO2580",1,0.0192,"DosdRvsM512",42,"osdr_2016"
"SCO2580",0.44,0.0192,"DosdRvsM512",36,"osdr_2016"
"SCO2580",0.44,0.0192,"DosdRvsM512",54,"osdr_2016"
"SCO2581",0.43,0.648,"DosdRvsM512",24,"osdr_2016"
"SCO2581",0.74,0.648,"DosdRvsM512",30,"osdr_2016"
"SCO2581",1.14,0.648,"DosdRvsM512",42,"osdr_2016"
"SCO2581",0.92,0.648,"DosdRvsM512",36,"osdr_2016"
"SCO2581",0.78,0.648,"DosdRvsM512",54,"osdr_2016"
"SCO2591",0.43,0.0523,"DosdRvsM512",24,"osdr_2016"
"SCO2591",0.65,0.0523,"DosdRvsM512",30,"osdr_2016"
"SCO2591",0.84,0.0523,"DosdRvsM512",42,"osdr_2016"
"SCO2591",0.71,0.0523,"DosdRvsM512",36,"osdr_2016"
"SCO2591",0.58,0.0523,"DosdRvsM512",54,"osdr_2016"
"SCO2592",0.62,0.0443,"DosdRvsM512",24,"osdr_2016"
"SCO2592",0.49,0.0443,"DosdRvsM512",30,"osdr_2016"
"SCO2592",0.64,0.0443,"DosdRvsM512",42,"osdr_2016"
"SCO2592",0.76,0.0443,"DosdRvsM512",36,"osdr_2016"
"SCO2592",0.51,0.0443,"DosdRvsM512",54,"osdr_2016"
"SCO2597",0.59,0.0095,"DosdRvsM512",24,"osdr_2016"
"SCO2597",0.46,0.0095,"DosdRvsM512",30,"osdr_2016"
"SCO2597",0.56,0.0095,"DosdRvsM512",42,"osdr_2016"
"SCO2597",0.85,0.0095,"DosdRvsM512",36,"osdr_2016"
"SCO2597",0.36,0.0095,"DosdRvsM512",54,"osdr_2016"
"SCO2629",0.55,0.3701,"DosdRvsM512",24,"osdr_2016"
"SCO2629",1.13,0.3701,"DosdRvsM512",30,"osdr_2016"
"SCO2629",3.47,0.3701,"DosdRvsM512",42,"osdr_2016"
"SCO2629",0.7,0.3701,"DosdRvsM512",36,"osdr_2016"
"SCO2629",1.44,0.3701,"DosdRvsM512",54,"osdr_2016"
"SCO2633",0.55,0.0051,"DosdRvsM512",24,"osdr_2016"
"SCO2633",0.4,0.0051,"DosdRvsM512",30,"osdr_2016"
"SCO2633",0.99,0.0051,"DosdRvsM512",42,"osdr_2016"
"SCO2633",0.44,0.0051,"DosdRvsM512",36,"osdr_2016"
"SCO2633",0.26,0.0051,"DosdRvsM512",54,"osdr_2016"
"SCO2634",0.58,0.0327,"DosdRvsM512",24,"osdr_2016"
"SCO2634",0.39,0.0327,"DosdRvsM512",30,"osdr_2016"
"SCO2634",1.15,0.0327,"DosdRvsM512",42,"osdr_2016"
"SCO2634",0.67,0.0327,"DosdRvsM512",36,"osdr_2016"
"SCO2634",0.35,0.0327,"DosdRvsM512",54,"osdr_2016"
"SCO2636",1.21,0.0046,"DosdRvsM512",24,"osdr_2016"
"SCO2636",2.91,0.0046,"DosdRvsM512",30,"osdr_2016"
"SCO2636",1.22,0.0046,"DosdRvsM512",42,"osdr_2016"
"SCO2636",1.64,0.0046,"DosdRvsM512",36,"osdr_2016"
"SCO2636",1.9,0.0046,"DosdRvsM512",54,"osdr_2016"
"SCO2637",1.03,0.19,"DosdRvsM512",24,"osdr_2016"
"SCO2637",2.16,0.19,"DosdRvsM512",30,"osdr_2016"
"SCO2637",0.98,0.19,"DosdRvsM512",42,"osdr_2016"
"SCO2637",1.42,0.19,"DosdRvsM512",36,"osdr_2016"
"SCO2637",1.57,0.19,"DosdRvsM512",54,"osdr_2016"
"SCO2641",0.45,0.1024,"DosdRvsM512",24,"osdr_2016"
"SCO2641",0.58,0.1024,"DosdRvsM512",30,"osdr_2016"
"SCO2641",0.92,0.1024,"DosdRvsM512",42,"osdr_2016"
"SCO2641",0.66,0.1024,"DosdRvsM512",36,"osdr_2016"
"SCO2641",0.62,0.1024,"DosdRvsM512",54,"osdr_2016"
"SCO2648",0.36,0.6975,"DosdRvsM512",24,"osdr_2016"
"SCO2648",1.08,0.6975,"DosdRvsM512",30,"osdr_2016"
"SCO2648",0.81,0.6975,"DosdRvsM512",42,"osdr_2016"
"SCO2648",0.71,0.6975,"DosdRvsM512",36,"osdr_2016"
"SCO2648",1.3,0.6975,"DosdRvsM512",54,"osdr_2016"
"SCO2683",1.16,0.0692,"DosdRvsM512",24,"osdr_2016"
"SCO2683",2.01,0.0692,"DosdRvsM512",30,"osdr_2016"
"SCO2683",1.6,0.0692,"DosdRvsM512",42,"osdr_2016"
"SCO2683",1.09,0.0692,"DosdRvsM512",36,"osdr_2016"
"SCO2683",1.64,0.0692,"DosdRvsM512",54,"osdr_2016"
"SCO2684",1.02,0.0102,"DosdRvsM512",24,"osdr_2016"
"SCO2684",2.22,0.0102,"DosdRvsM512",30,"osdr_2016"
"SCO2684",1.3,0.0102,"DosdRvsM512",42,"osdr_2016"
"SCO2684",1.6,0.0102,"DosdRvsM512",36,"osdr_2016"
"SCO2684",2.37,0.0102,"DosdRvsM512",54,"osdr_2016"
"SCO2699",0.89,0.0048,"DosdRvsM512",24,"osdr_2016"
"SCO2699",2.38,0.0048,"DosdRvsM512",30,"osdr_2016"
"SCO2699",1.02,0.0048,"DosdRvsM512",42,"osdr_2016"
"SCO2699",2.05,0.0048,"DosdRvsM512",36,"osdr_2016"
"SCO2699",1.71,0.0048,"DosdRvsM512",54,"osdr_2016"
"SCO2704",1.1,0,"DosdRvsM512",24,"osdr_2016"
"SCO2704",3.51,0,"DosdRvsM512",30,"osdr_2016"
"SCO2704",1.33,0,"DosdRvsM512",42,"osdr_2016"
"SCO2704",2.37,0,"DosdRvsM512",36,"osdr_2016"
"SCO2704",3.16,0,"DosdRvsM512",54,"osdr_2016"
"SCO2705",1.87,0,"DosdRvsM512",24,"osdr_2016"
"SCO2705",4.54,0,"DosdRvsM512",30,"osdr_2016"
"SCO2705",1.31,0,"DosdRvsM512",42,"osdr_2016"
"SCO2705",2.37,0,"DosdRvsM512",36,"osdr_2016"
"SCO2705",3.53,0,"DosdRvsM512",54,"osdr_2016"
"SCO2716",3.15,0,"DosdRvsM512",24,"osdr_2016"
"SCO2716",7.68,0,"DosdRvsM512",30,"osdr_2016"
"SCO2716",1.29,0,"DosdRvsM512",42,"osdr_2016"
"SCO2716",3.69,0,"DosdRvsM512",36,"osdr_2016"
"SCO2716",4.79,0,"DosdRvsM512",54,"osdr_2016"
"SCO2718",3.62,0,"DosdRvsM512",24,"osdr_2016"
"SCO2718",6.21,0,"DosdRvsM512",30,"osdr_2016"
"SCO2718",0.91,0,"DosdRvsM512",42,"osdr_2016"
"SCO2718",2.61,0,"DosdRvsM512",36,"osdr_2016"
"SCO2718",2.25,0,"DosdRvsM512",54,"osdr_2016"
"SCO2719",2.57,2e-04,"DosdRvsM512",24,"osdr_2016"
"SCO2719",3.74,2e-04,"DosdRvsM512",30,"osdr_2016"
"SCO2719",0.79,2e-04,"DosdRvsM512",42,"osdr_2016"
"SCO2719",2.12,2e-04,"DosdRvsM512",36,"osdr_2016"
"SCO2719",1.63,2e-04,"DosdRvsM512",54,"osdr_2016"
"SCO2725",0.48,0.9094,"DosdRvsM512",24,"osdr_2016"
"SCO2725",0.86,0.9094,"DosdRvsM512",30,"osdr_2016"
"SCO2725",1.09,0.9094,"DosdRvsM512",42,"osdr_2016"
"SCO2725",0.78,0.9094,"DosdRvsM512",36,"osdr_2016"
"SCO2725",1.11,0.9094,"DosdRvsM512",54,"osdr_2016"
"SCO2728",1.12,0.0582,"DosdRvsM512",24,"osdr_2016"
"SCO2728",2.1,0.0582,"DosdRvsM512",30,"osdr_2016"
"SCO2728",1.17,0.0582,"DosdRvsM512",42,"osdr_2016"
"SCO2728",1.75,0.0582,"DosdRvsM512",36,"osdr_2016"
"SCO2728",1.48,0.0582,"DosdRvsM512",54,"osdr_2016"
"SCO2729",0.73,0.1468,"DosdRvsM512",24,"osdr_2016"
"SCO2729",2.33,0.1468,"DosdRvsM512",30,"osdr_2016"
